appearance_id,kind,status,source_url,note,reviewed_at
loki1,leader,complete,https://thanosvibs.money/api/characters/loki1/skills,,2026-08-30T02:03:32.751Z
loki1,passive,complete,https://thanosvibs.money/api/characters/loki1/skills,,2026-08-30T02:03:32.751Z
loki1,uniform_effect,complete,https://thanosvibs.money/api/characters/loki1/skills,,2026-08-30T02:03:32.751Z
loki2,leader,complete,https://thanosvibs.money/api/characters/loki2/skills,,2026-08-30T02:03:32.751Z
loki2,passive,complete,https://thanosvibs.money/api/characters/loki2/skills,,2026-08-30T02:03:32.751Z
loki2,uniform_effect,complete,https://thanosvibs.money/api/characters/loki2/skills,,2026-08-30T02:03:32.751Z
loki3,leader,complete,https://thanosvibs.money/api/characters/loki3/skills,,2026-08-30T02:03:32.751Z
loki3,passive,complete,https://thanosvibs.money/api/characters/loki3/skills,,2026-08-30T02:03:32.751Z
loki3,uniform_effect,complete,https://thanosvibs.money/api/characters/loki3/skills,,2026-08-30T02:03:32.751Z
loki4,leader,complete,https://thanosvibs.money/api/characters/loki4/skills,,2026-08-30T02:03:32.751Z
loki4,passive,complete,https://thanosvibs.money/api/characters/loki4/skills,,2026-08-30T02:03:32.751Z
loki4,uniform_effect,complete,https://thanosvibs.money/api/characters/loki4/skills,,2026-08-30T02:03:32.751Z
loki5,leader,complete,https://thanosvibs.money/api/characters/loki5/skills,,2026-08-30T02:03:32.751Z
loki5,passive,complete,https://thanosvibs.money/api/characters/loki5/skills,,2026-08-30T02:03:32.751Z
loki5,uniform_effect,complete,https://thanosvibs.money/api/characters/loki5/skills,,2026-08-30T02:03:32.751Z
loki6,leader,complete,https://thanosvibs.money/api/characters/loki6/skills,,2026-08-30T02:03:32.751Z
loki6,passive,complete,https://thanosvibs.money/api/characters/loki6/skills,,2026-08-30T02:03:32.751Z
loki6,uniform_effect,complete,https://thanosvibs.money/api/characters/loki6/skills,,2026-08-30T02:03:32.751Z
loki7,leader,complete,https://thanosvibs.money/api/characters/loki7/skills,,2026-08-30T02:03:32.751Z
loki7,passive,complete,https://thanosvibs.money/api/characters/loki7/skills,,2026-08-30T02:03:32.751Z
loki7,uniform_effect,complete,https://thanosvibs.money/api/characters/loki7/skills,,2026-08-30T02:03:32.751Z
loki8,leader,complete,https://thanosvibs.money/api/characters/loki8/skills,,2026-08-30T02:03:32.751Z
loki8,passive,complete,https://thanosvibs.money/api/characters/loki8/skills,,2026-08-30T02:03:32.751Z
loki8,uniform_effect,complete,https://thanosvibs.money/api/characters/loki8/skills,,2026-08-30T02:03:32.751Z
lunasnow,leader,complete,https://thanosvibs.money/api/characters/lunasnow/skills,,2026-08-30T02:03:32.751Z
lunasnow,passive,complete,https://thanosvibs.money/api/characters/lunasnow/skills,,2026-08-30T02:03:32.751Z
lunasnow,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/lunasnow/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
lunasnow1,leader,complete,https://thanosvibs.money/api/characters/lunasnow1/skills,,2026-08-30T02:03:32.751Z
lunasnow1,passive,complete,https://thanosvibs.money/api/characters/lunasnow1/skills,,2026-08-30T02:03:32.751Z
lunasnow1,uniform_effect,complete,https://thanosvibs.money/api/characters/lunasnow1/skills,,2026-08-30T02:03:32.751Z
lunasnow2,leader,complete,https://thanosvibs.money/api/characters/lunasnow2/skills,,2026-08-30T02:03:32.751Z
lunasnow2,passive,complete,https://thanosvibs.money/api/characters/lunasnow2/skills,,2026-08-30T02:03:32.751Z
lunasnow2,uniform_effect,complete,https://thanosvibs.money/api/characters/lunasnow2/skills,,2026-08-30T02:03:32.751Z
lunasnow3,leader,complete,https://thanosvibs.money/api/characters/lunasnow3/skills,,2026-08-30T02:03:32.751Z
lunasnow3,passive,complete,https://thanosvibs.money/api/characters/lunasnow3/skills,,2026-08-30T02:03:32.751Z
lunasnow3,uniform_effect,complete,https://thanosvibs.money/api/characters/lunasnow3/skills,,2026-08-30T02:03:32.751Z
lunasnow4,leader,complete,https://thanosvibs.money/api/characters/lunasnow4/skills,,2026-08-30T02:03:32.751Z
lunasnow4,passive,complete,https://thanosvibs.money/api/characters/lunasnow4/skills,,2026-08-30T02:03:32.751Z
lunasnow4,uniform_effect,complete,https://thanosvibs.money/api/characters/lunasnow4/skills,,2026-08-30T02:03:32.751Z
lunasnow5,leader,complete,https://thanosvibs.money/api/characters/lunasnow5/skills,,2026-08-30T02:03:32.751Z
lunasnow5,passive,complete,https://thanosvibs.money/api/characters/lunasnow5/skills,,2026-08-30T02:03:32.751Z
lunasnow5,uniform_effect,complete,https://thanosvibs.money/api/characters/lunasnow5/skills,,2026-08-30T02:03:32.751Z
magneto,leader,complete,https://thanosvibs.money/api/characters/magneto/skills,,2026-08-30T02:03:32.751Z
magneto,passive,complete,https://thanosvibs.money/api/characters/magneto/skills,,2026-08-30T02:03:32.751Z
magneto,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/magneto/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
magneto1,leader,complete,https://thanosvibs.money/api/characters/magneto1/skills,,2026-08-30T02:03:32.751Z
magneto1,passive,complete,https://thanosvibs.money/api/characters/magneto1/skills,,2026-08-30T02:03:32.751Z
magneto1,uniform_effect,complete,https://thanosvibs.money/api/characters/magneto1/skills,,2026-08-30T02:03:32.751Z
magneto2,leader,complete,https://thanosvibs.money/api/characters/magneto2/skills,,2026-08-30T02:03:32.751Z
magneto2,passive,complete,https://thanosvibs.money/api/characters/magneto2/skills,,2026-08-30T02:03:32.751Z
magneto2,uniform_effect,complete,https://thanosvibs.money/api/characters/magneto2/skills,,2026-08-30T02:03:32.751Z
magneto3,leader,complete,https://thanosvibs.money/api/characters/magneto3/skills,,2026-08-30T02:03:32.751Z
magneto3,passive,complete,https://thanosvibs.money/api/characters/magneto3/skills,,2026-08-30T02:03:32.751Z
magneto3,uniform_effect,complete,https://thanosvibs.money/api/characters/magneto3/skills,,2026-08-30T02:03:32.751Z
magneto4,leader,complete,https://thanosvibs.money/api/characters/magneto4/skills,,2026-08-30T02:03:32.751Z
magneto4,passive,complete,https://thanosvibs.money/api/characters/magneto4/skills,,2026-08-30T02:03:32.751Z
magneto4,uniform_effect,complete,https://thanosvibs.money/api/characters/magneto4/skills,,2026-08-30T02:03:32.751Z
misterfantastic,leader,complete,https://thanosvibs.money/api/characters/misterfantastic/skills,,2026-08-30T02:03:32.751Z
misterfantastic,passive,complete,https://thanosvibs.money/api/characters/misterfantastic/skills,,2026-08-30T02:03:32.751Z
misterfantastic,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/misterfantastic/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
misterfantastic1,leader,complete,https://thanosvibs.money/api/characters/misterfantastic1/skills,,2026-08-30T02:03:32.751Z
misterfantastic1,passive,complete,https://thanosvibs.money/api/characters/misterfantastic1/skills,,2026-08-30T02:03:32.751Z
misterfantastic1,uniform_effect,complete,https://thanosvibs.money/api/characters/misterfantastic1/skills,,2026-08-30T02:03:32.751Z
misterfantastic2,leader,complete,https://thanosvibs.money/api/characters/misterfantastic2/skills,,2026-08-30T02:03:32.751Z
misterfantastic2,passive,complete,https://thanosvibs.money/api/characters/misterfantastic2/skills,,2026-08-30T02:03:32.751Z
misterfantastic2,uniform_effect,complete,https://thanosvibs.money/api/characters/misterfantastic2/skills,,2026-08-30T02:03:32.751Z
misterfantastic3,leader,complete,https://thanosvibs.money/api/characters/misterfantastic3/skills,,2026-08-30T02:03:32.751Z
misterfantastic3,passive,complete,https://thanosvibs.money/api/characters/misterfantastic3/skills,,2026-08-30T02:03:32.751Z
misterfantastic3,uniform_effect,complete,https://thanosvibs.money/api/characters/misterfantastic3/skills,,2026-08-30T02:03:32.751Z
misterfantastic4,leader,complete,https://thanosvibs.money/api/characters/misterfantastic4/skills,,2026-08-30T02:03:32.751Z
misterfantastic4,passive,complete,https://thanosvibs.money/api/characters/misterfantastic4/skills,,2026-08-30T02:03:32.751Z
misterfantastic4,uniform_effect,complete,https://thanosvibs.money/api/characters/misterfantastic4/skills,,2026-08-30T02:03:32.751Z
moleculeman,leader,complete,https://thanosvibs.money/api/characters/moleculeman/skills,,2026-08-30T02:03:32.751Z
moleculeman,passive,complete,https://thanosvibs.money/api/characters/moleculeman/skills,,2026-08-30T02:03:32.751Z
moleculeman,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/moleculeman/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
namor,leader,complete,https://thanosvibs.money/api/characters/namor/skills,,2026-08-30T02:03:32.751Z
namor,passive,complete,https://thanosvibs.money/api/characters/namor/skills,,2026-08-30T02:03:32.751Z
namor,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/namor/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
namor1,leader,complete,https://thanosvibs.money/api/characters/namor1/skills,,2026-08-30T02:03:32.751Z
namor1,passive,complete,https://thanosvibs.money/api/characters/namor1/skills,,2026-08-30T02:03:32.751Z
namor1,uniform_effect,complete,https://thanosvibs.money/api/characters/namor1/skills,,2026-08-30T02:03:32.751Z
namor2,leader,complete,https://thanosvibs.money/api/characters/namor2/skills,,2026-08-30T02:03:32.751Z
namor2,passive,complete,https://thanosvibs.money/api/characters/namor2/skills,,2026-08-30T02:03:32.751Z
namor2,uniform_effect,complete,https://thanosvibs.money/api/characters/namor2/skills,,2026-08-30T02:03:32.751Z
odin,leader,complete,https://thanosvibs.money/api/characters/odin/skills,,2026-08-30T02:03:32.751Z
odin,passive,complete,https://thanosvibs.money/api/characters/odin/skills,,2026-08-30T02:03:32.751Z
odin,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/odin/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
odin1,leader,complete,https://thanosvibs.money/api/characters/odin1/skills,,2026-08-30T02:03:32.751Z
odin1,passive,complete,https://thanosvibs.money/api/characters/odin1/skills,,2026-08-30T02:03:32.751Z
odin1,uniform_effect,complete,https://thanosvibs.money/api/characters/odin1/skills,,2026-08-30T02:03:32.751Z
odin2,leader,complete,https://thanosvibs.money/api/characters/odin2/skills,,2026-08-30T02:03:32.751Z
odin2,passive,complete,https://thanosvibs.money/api/characters/odin2/skills,,2026-08-30T02:03:32.751Z
odin2,uniform_effect,complete,https://thanosvibs.money/api/characters/odin2/skills,,2026-08-30T02:03:32.751Z
odin3,leader,complete,https://thanosvibs.money/api/characters/odin3/skills,,2026-08-30T02:03:32.751Z
odin3,passive,complete,https://thanosvibs.money/api/characters/odin3/skills,,2026-08-30T02:03:32.751Z
odin3,uniform_effect,complete,https://thanosvibs.money/api/characters/odin3/skills,,2026-08-30T02:03:32.751Z
professorx,leader,complete,https://thanosvibs.money/api/characters/professorx/skills,,2026-08-30T02:03:32.751Z
professorx,passive,complete,https://thanosvibs.money/api/characters/professorx/skills,,2026-08-30T02:03:32.751Z
professorx,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/professorx/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
professorx1,leader,complete,https://thanosvibs.money/api/characters/professorx1/skills,,2026-08-30T02:03:32.751Z
professorx1,passive,complete,https://thanosvibs.money/api/characters/professorx1/skills,,2026-08-30T02:03:32.751Z
professorx1,uniform_effect,complete,https://thanosvibs.money/api/characters/professorx1/skills,,2026-08-30T02:03:32.751Z
professorx2,leader,complete,https://thanosvibs.money/api/characters/professorx2/skills,,2026-08-30T02:03:32.751Z
professorx2,passive,complete,https://thanosvibs.money/api/characters/professorx2/skills,,2026-08-30T02:03:32.751Z
professorx2,uniform_effect,complete,https://thanosvibs.money/api/characters/professorx2/skills,,2026-08-30T02:03:32.751Z
quicksilver,leader,complete,https://thanosvibs.money/api/characters/quicksilver/skills,,2026-08-30T02:03:32.751Z
quicksilver,passive,complete,https://thanosvibs.money/api/characters/quicksilver/skills,,2026-08-30T02:03:32.751Z
quicksilver,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/quicksilver/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
quicksilver1,leader,complete,https://thanosvibs.money/api/characters/quicksilver1/skills,,2026-08-30T02:03:32.751Z
quicksilver1,passive,complete,https://thanosvibs.money/api/characters/quicksilver1/skills,,2026-08-30T02:03:32.751Z
quicksilver1,uniform_effect,complete,https://thanosvibs.money/api/characters/quicksilver1/skills,,2026-08-30T02:03:32.751Z
quicksilver2,leader,complete,https://thanosvibs.money/api/characters/quicksilver2/skills,,2026-08-30T02:03:32.751Z
quicksilver2,passive,complete,https://thanosvibs.money/api/characters/quicksilver2/skills,,2026-08-30T02:03:32.751Z
quicksilver2,uniform_effect,complete,https://thanosvibs.money/api/characters/quicksilver2/skills,,2026-08-30T02:03:32.751Z
quicksilver3,leader,complete,https://thanosvibs.money/api/characters/quicksilver3/skills,,2026-08-30T02:03:32.751Z
quicksilver3,passive,complete,https://thanosvibs.money/api/characters/quicksilver3/skills,,2026-08-30T02:03:32.751Z
quicksilver3,uniform_effect,complete,https://thanosvibs.money/api/characters/quicksilver3/skills,,2026-08-30T02:03:32.751Z
quicksilver4,leader,complete,https://thanosvibs.money/api/characters/quicksilver4/skills,,2026-08-30T02:03:32.751Z
quicksilver4,passive,complete,https://thanosvibs.money/api/characters/quicksilver4/skills,,2026-08-30T02:03:32.751Z
quicksilver4,uniform_effect,complete,https://thanosvibs.money/api/characters/quicksilver4/skills,,2026-08-30T02:03:32.751Z
rogue,leader,complete,https://thanosvibs.money/api/characters/rogue/skills,,2026-08-30T02:03:32.751Z
rogue,passive,complete,https://thanosvibs.money/api/characters/rogue/skills,,2026-08-30T02:03:32.751Z
rogue,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/rogue/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
rogue1,leader,complete,https://thanosvibs.money/api/characters/rogue1/skills,,2026-08-30T02:03:32.751Z
rogue1,passive,complete,https://thanosvibs.money/api/characters/rogue1/skills,,2026-08-30T02:03:32.751Z
rogue1,uniform_effect,complete,https://thanosvibs.money/api/characters/rogue1/skills,,2026-08-30T02:03:32.751Z
rogue2,leader,complete,https://thanosvibs.money/api/characters/rogue2/skills,,2026-08-30T02:03:32.751Z
rogue2,passive,complete,https://thanosvibs.money/api/characters/rogue2/skills,,2026-08-30T02:03:32.751Z
rogue2,uniform_effect,complete,https://thanosvibs.money/api/characters/rogue2/skills,,2026-08-30T02:03:32.751Z
rogue3,leader,complete,https://thanosvibs.money/api/characters/rogue3/skills,,2026-08-30T02:03:32.751Z
rogue3,passive,complete,https://thanosvibs.money/api/characters/rogue3/skills,,2026-08-30T02:03:32.751Z
rogue3,uniform_effect,complete,https://thanosvibs.money/api/characters/rogue3/skills,,2026-08-30T02:03:32.751Z
rogue4,leader,complete,https://thanosvibs.money/api/characters/rogue4/skills,,2026-08-30T02:03:32.751Z
rogue4,passive,complete,https://thanosvibs.money/api/characters/rogue4/skills,,2026-08-30T02:03:32.751Z
rogue4,uniform_effect,complete,https://thanosvibs.money/api/characters/rogue4/skills,,2026-08-30T02:03:32.751Z
scarletwitch,leader,complete,https://thanosvibs.money/api/characters/scarletwitch/skills,,2026-08-30T02:03:32.751Z
scarletwitch,passive,complete,https://thanosvibs.money/api/characters/scarletwitch/skills,,2026-08-30T02:03:32.751Z
scarletwitch,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/scarletwitch/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
scarletwitch1,leader,complete,https://thanosvibs.money/api/characters/scarletwitch1/skills,,2026-08-30T02:03:32.751Z
scarletwitch1,passive,complete,https://thanosvibs.money/api/characters/scarletwitch1/skills,,2026-08-30T02:03:32.751Z
scarletwitch1,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch1/skills,,2026-08-30T02:03:32.751Z
scarletwitch2,leader,complete,https://thanosvibs.money/api/characters/scarletwitch2/skills,,2026-08-30T02:03:32.751Z
scarletwitch2,passive,complete,https://thanosvibs.money/api/characters/scarletwitch2/skills,,2026-08-30T02:03:32.751Z
scarletwitch2,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch2/skills,,2026-08-30T02:03:32.751Z
scarletwitch3,leader,complete,https://thanosvibs.money/api/characters/scarletwitch3/skills,,2026-08-30T02:03:32.751Z
scarletwitch3,passive,complete,https://thanosvibs.money/api/characters/scarletwitch3/skills,,2026-08-30T02:03:32.751Z
scarletwitch3,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch3/skills,,2026-08-30T02:03:32.751Z
scarletwitch4,leader,complete,https://thanosvibs.money/api/characters/scarletwitch4/skills,,2026-08-30T02:03:32.751Z
scarletwitch4,passive,complete,https://thanosvibs.money/api/characters/scarletwitch4/skills,,2026-08-30T02:03:32.751Z
scarletwitch4,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch4/skills,,2026-08-30T02:03:32.751Z
scarletwitch5,leader,complete,https://thanosvibs.money/api/characters/scarletwitch5/skills,,2026-08-30T02:03:32.751Z
scarletwitch5,passive,complete,https://thanosvibs.money/api/characters/scarletwitch5/skills,,2026-08-30T02:03:32.751Z
scarletwitch5,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch5/skills,,2026-08-30T02:03:32.751Z
scarletwitch6,leader,complete,https://thanosvibs.money/api/characters/scarletwitch6/skills,,2026-08-30T02:03:32.751Z
scarletwitch6,passive,complete,https://thanosvibs.money/api/characters/scarletwitch6/skills,,2026-08-30T02:03:32.751Z
scarletwitch6,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch6/skills,,2026-08-30T02:03:32.751Z
scarletwitch7,leader,complete,https://thanosvibs.money/api/characters/scarletwitch7/skills,,2026-08-30T02:03:32.751Z
scarletwitch7,passive,complete,https://thanosvibs.money/api/characters/scarletwitch7/skills,,2026-08-30T02:03:32.751Z
scarletwitch7,uniform_effect,complete,https://thanosvibs.money/api/characters/scarletwitch7/skills,,2026-08-30T02:03:32.751Z
sentry,leader,complete,https://thanosvibs.money/api/characters/sentry/skills,,2026-08-30T02:03:32.751Z
sentry,passive,complete,https://thanosvibs.money/api/characters/sentry/skills,,2026-08-30T02:03:32.751Z
sentry,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/sentry/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
sentry1,leader,complete,https://thanosvibs.money/api/characters/sentry1/skills,,2026-08-30T02:03:32.751Z
sentry1,passive,complete,https://thanosvibs.money/api/characters/sentry1/skills,,2026-08-30T02:03:32.751Z
sentry1,uniform_effect,complete,https://thanosvibs.money/api/characters/sentry1/skills,,2026-08-30T02:03:32.751Z
sentry2,leader,complete,https://thanosvibs.money/api/characters/sentry2/skills,,2026-08-30T02:03:32.751Z
sentry2,passive,complete,https://thanosvibs.money/api/characters/sentry2/skills,,2026-08-30T02:03:32.751Z
sentry2,uniform_effect,complete,https://thanosvibs.money/api/characters/sentry2/skills,,2026-08-30T02:03:32.751Z
silversurfer,leader,complete,https://thanosvibs.money/api/characters/silversurfer/skills,,2026-08-30T02:03:32.751Z
silversurfer,passive,complete,https://thanosvibs.money/api/characters/silversurfer/skills,,2026-08-30T02:03:32.751Z
silversurfer,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/silversurfer/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
silversurfer1,leader,complete,https://thanosvibs.money/api/characters/silversurfer1/skills,,2026-08-30T02:03:32.751Z
silversurfer1,passive,complete,https://thanosvibs.money/api/characters/silversurfer1/skills,,2026-08-30T02:03:32.751Z
silversurfer1,uniform_effect,complete,https://thanosvibs.money/api/characters/silversurfer1/skills,,2026-08-30T02:03:32.751Z
silversurfer2,leader,complete,https://thanosvibs.money/api/characters/silversurfer2/skills,,2026-08-30T02:03:32.751Z
silversurfer2,passive,complete,https://thanosvibs.money/api/characters/silversurfer2/skills,,2026-08-30T02:03:32.751Z
silversurfer2,uniform_effect,complete,https://thanosvibs.money/api/characters/silversurfer2/skills,,2026-08-30T02:03:32.751Z
spiderman,leader,complete,https://thanosvibs.money/api/characters/spiderman/skills,,2026-08-30T02:03:32.751Z
spiderman,passive,complete,https://thanosvibs.money/api/characters/spiderman/skills,,2026-08-30T02:03:32.751Z
spiderman,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/spiderman/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
spiderman1,leader,complete,https://thanosvibs.money/api/characters/spiderman1/skills,,2026-08-30T02:03:32.751Z
spiderman1,passive,complete,https://thanosvibs.money/api/characters/spiderman1/skills,,2026-08-30T02:03:32.751Z
spiderman1,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman1/skills,,2026-08-30T02:03:32.751Z
spiderman2,leader,complete,https://thanosvibs.money/api/characters/spiderman2/skills,,2026-08-30T02:03:32.751Z
spiderman2,passive,complete,https://thanosvibs.money/api/characters/spiderman2/skills,,2026-08-30T02:03:32.751Z
spiderman2,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman2/skills,,2026-08-30T02:03:32.751Z
spiderman3,leader,complete,https://thanosvibs.money/api/characters/spiderman3/skills,,2026-08-30T02:03:32.751Z
spiderman3,passive,complete,https://thanosvibs.money/api/characters/spiderman3/skills,,2026-08-30T02:03:32.751Z
spiderman3,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman3/skills,,2026-08-30T02:03:32.751Z
spiderman4,leader,complete,https://thanosvibs.money/api/characters/spiderman4/skills,,2026-08-30T02:03:32.751Z
spiderman4,passive,complete,https://thanosvibs.money/api/characters/spiderman4/skills,,2026-08-30T02:03:32.751Z
spiderman4,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman4/skills,,2026-08-30T02:03:32.751Z
spiderman5,leader,complete,https://thanosvibs.money/api/characters/spiderman5/skills,,2026-08-30T02:03:32.751Z
spiderman5,passive,complete,https://thanosvibs.money/api/characters/spiderman5/skills,,2026-08-30T02:03:32.751Z
spiderman5,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman5/skills,,2026-08-30T02:03:32.751Z
spiderman6,leader,complete,https://thanosvibs.money/api/characters/spiderman6/skills,,2026-08-30T02:03:32.751Z
spiderman6,passive,complete,https://thanosvibs.money/api/characters/spiderman6/skills,,2026-08-30T02:03:32.751Z
spiderman6,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman6/skills,,2026-08-30T02:03:32.751Z
spiderman7,leader,complete,https://thanosvibs.money/api/characters/spiderman7/skills,,2026-08-30T02:03:32.751Z
spiderman7,passive,complete,https://thanosvibs.money/api/characters/spiderman7/skills,,2026-08-30T02:03:32.751Z
spiderman7,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman7/skills,,2026-08-30T02:03:32.751Z
spiderman8,leader,complete,https://thanosvibs.money/api/characters/spiderman8/skills,,2026-08-30T02:03:32.751Z
spiderman8,passive,complete,https://thanosvibs.money/api/characters/spiderman8/skills,,2026-08-30T02:03:32.751Z
spiderman8,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman8/skills,,2026-08-30T02:03:32.751Z
spiderman9,leader,complete,https://thanosvibs.money/api/characters/spiderman9/skills,,2026-08-30T02:03:32.751Z
spiderman9,passive,complete,https://thanosvibs.money/api/characters/spiderman9/skills,,2026-08-30T02:03:32.751Z
spiderman9,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman9/skills,,2026-08-30T02:03:32.751Z
spiderman10,leader,complete,https://thanosvibs.money/api/characters/spiderman10/skills,,2026-08-30T02:03:32.751Z
spiderman10,passive,complete,https://thanosvibs.money/api/characters/spiderman10/skills,,2026-08-30T02:03:32.751Z
spiderman10,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman10/skills,,2026-08-30T02:03:32.751Z
spiderman11,leader,complete,https://thanosvibs.money/api/characters/spiderman11/skills,,2026-08-30T02:03:32.751Z
spiderman11,passive,complete,https://thanosvibs.money/api/characters/spiderman11/skills,,2026-08-30T02:03:32.751Z
spiderman11,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman11/skills,,2026-08-30T02:03:32.751Z
spiderman12,leader,complete,https://thanosvibs.money/api/characters/spiderman12/skills,,2026-08-30T02:03:32.751Z
spiderman12,passive,complete,https://thanosvibs.money/api/characters/spiderman12/skills,,2026-08-30T02:03:32.751Z
spiderman12,uniform_effect,complete,https://thanosvibs.money/api/characters/spiderman12/skills,,2026-08-30T02:03:32.751Z
starlord,leader,complete,https://thanosvibs.money/api/characters/starlord/skills,,2026-08-30T02:03:32.751Z
starlord,passive,complete,https://thanosvibs.money/api/characters/starlord/skills,,2026-08-30T02:03:32.751Z
starlord,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/starlord/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
starlord1,leader,complete,https://thanosvibs.money/api/characters/starlord1/skills,,2026-08-30T02:03:32.751Z
starlord1,passive,complete,https://thanosvibs.money/api/characters/starlord1/skills,,2026-08-30T02:03:32.751Z
starlord1,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord1/skills,,2026-08-30T02:03:32.751Z
starlord2,leader,complete,https://thanosvibs.money/api/characters/starlord2/skills,,2026-08-30T02:03:32.751Z
starlord2,passive,complete,https://thanosvibs.money/api/characters/starlord2/skills,,2026-08-30T02:03:32.751Z
starlord2,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord2/skills,,2026-08-30T02:03:32.751Z
starlord3,leader,complete,https://thanosvibs.money/api/characters/starlord3/skills,,2026-08-30T02:03:32.751Z
starlord3,passive,complete,https://thanosvibs.money/api/characters/starlord3/skills,,2026-08-30T02:03:32.751Z
starlord3,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord3/skills,,2026-08-30T02:03:32.751Z
starlord4,leader,complete,https://thanosvibs.money/api/characters/starlord4/skills,,2026-08-30T02:03:32.751Z
starlord4,passive,complete,https://thanosvibs.money/api/characters/starlord4/skills,,2026-08-30T02:03:32.751Z
starlord4,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord4/skills,,2026-08-30T02:03:32.751Z
starlord5,leader,complete,https://thanosvibs.money/api/characters/starlord5/skills,,2026-08-30T02:03:32.751Z
starlord5,passive,complete,https://thanosvibs.money/api/characters/starlord5/skills,,2026-08-30T02:03:32.751Z
starlord5,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord5/skills,,2026-08-30T02:03:32.751Z
starlord6,leader,complete,https://thanosvibs.money/api/characters/starlord6/skills,,2026-08-30T02:03:32.751Z
starlord6,passive,complete,https://thanosvibs.money/api/characters/starlord6/skills,,2026-08-30T02:03:32.751Z
starlord6,uniform_effect,complete,https://thanosvibs.money/api/characters/starlord6/skills,,2026-08-30T02:03:32.751Z
storm,leader,complete,https://thanosvibs.money/api/characters/storm/skills,,2026-08-30T02:03:32.751Z
storm,passive,complete,https://thanosvibs.money/api/characters/storm/skills,,2026-08-30T02:03:32.751Z
storm,uniform_effect,not_applicable,https://thanosvibs.money/api/characters/storm/skills,Base appearances do not have a uniform passive.,2026-08-30T02:03:32.751Z
storm1,leader,complete,https://thanosvibs.money/api/characters/storm1/skills,,2026-08-30T02:03:32.751Z
storm1,passive,complete,https://thanosvibs.money/api/characters/storm1/skills,,2026-08-30T02:03:32.751Z
storm1,uniform_effect,complete,https://thanosvibs.money/api/characters/storm1/skills,,2026-08-30T02:03:32.751Z
storm3,leader,complete,https://thanosvibs.money/api/characters/storm3/skills,,2026-08-30T02:03:32.751Z
storm3,passive,complete,https://thanosvibs.money/api/characters/storm3/skills,,2026-08-30T02:03:32.751Z
storm3,uniform_effect,complete,https://thanosvibs.money/api/characters/storm3/skills,,2026-08-30T02:03:32.751Z
